"Notes"	"State of Residence"	"State of Residence Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Infant Birth Weight 12"	"Infant Birth Weight 12 Code"	Births
	"Connecticut"	"09"	"2017"	"2017"	"June"	"6"	"3500 - 3999 grams"	"08"	791
	"Connecticut"	"09"	"2017"	"2017"	"June"	"6"	"4000 - 4499 grams"	"09"	235
	"Connecticut"	"09"	"2017"	"2017"	"June"	"6"	"4500 - 4999 grams"	"10"	33
	"Connecticut"	"09"	"2017"	"2017"	"July"	"7"	"500 - 999 grams"	"02"	18
	"Connecticut"	"09"	"2017"	"2017"	"July"	"7"	"1000 - 1499 grams"	"03"	21
	"Connecticut"	"09"	"2017"	"2017"	"July"	"7"	"1500 - 1999 grams"	"04"	50
	"Connecticut"	"09"	"2017"	"2017"	"July"	"7"	"2000 - 2499 grams"	"05"	142
	"Connecticut"	"09"	"2017"	"2017"	"July"	"7"	"2500 - 2999 grams"	"06"	494
	"Connecticut"	"09"	"2017"	"2017"	"July"	"7"	"3000 - 3499 grams"	"07"	1182
	"Connecticut"	"09"	"2017"	"2017"	"July"	"7"	"3500 - 3999 grams"	"08"	907
	"Connecticut"	"09"	"2017"	"2017"	"July"	"7"	"4000 - 4499 grams"	"09"	189
	"Connecticut"	"09"	"2017"	"2017"	"July"	"7"	"4500 - 4999 grams"	"10"	26
	"Connecticut"	"09"	"2017"	"2017"	"August"	"8"	"500 - 999 grams"	"02"	18
	"Connecticut"	"09"	"2017"	"2017"	"August"	"8"	"1000 - 1499 grams"	"03"	21
	"Connecticut"	"09"	"2017"	"2017"	"August"	"8"	"1500 - 1999 grams"	"04"	48
	"Connecticut"	"09"	"2017"	"2017"	"August"	"8"	"2000 - 2499 grams"	"05"	153
	"Connecticut"	"09"	"2017"	"2017"	"August"	"8"	"2500 - 2999 grams"	"06"	566
	"Connecticut"	"09"	"2017"	"2017"	"August"	"8"	"3000 - 3499 grams"	"07"	1202
	"Connecticut"	"09"	"2017"	"2017"	"August"	"8"	"3500 - 3999 grams"	"08"	913
	"Connecticut"	"09"	"2017"	"2017"	"August"	"8"	"4000 - 4499 grams"	"09"	238
	"Connecticut"	"09"	"2017"	"2017"	"August"	"8"	"4500 - 4999 grams"	"10"	31
	"Connecticut"	"09"	"2017"	"2017"	"September"	"9"	"500 - 999 grams"	"02"	11
	"Connecticut"	"09"	"2017"	"2017"	"September"	"9"	"1000 - 1499 grams"	"03"	26
	"Connecticut"	"09"	"2017"	"2017"	"September"	"9"	"1500 - 1999 grams"	"04"	54
	"Connecticut"	"09"	"2017"	"2017"	"September"	"9"	"2000 - 2499 grams"	"05"	146
	"Connecticut"	"09"	"2017"	"2017"	"September"	"9"	"2500 - 2999 grams"	"06"	530
	"Connecticut"	"09"	"2017"	"2017"	"September"	"9"	"3000 - 3499 grams"	"07"	1209
	"Connecticut"	"09"	"2017"	"2017"	"September"	"9"	"3500 - 3999 grams"	"08"	884
	"Connecticut"	"09"	"2017"	"2017"	"September"	"9"	"4000 - 4499 grams"	"09"	238
	"Connecticut"	"09"	"2017"	"2017"	"September"	"9"	"4500 - 4999 grams"	"10"	35
	"Connecticut"	"09"	"2017"	"2017"	"October"	"10"	"500 - 999 grams"	"02"	15
	"Connecticut"	"09"	"2017"	"2017"	"October"	"10"	"1000 - 1499 grams"	"03"	31
	"Connecticut"	"09"	"2017"	"2017"	"October"	"10"	"1500 - 1999 grams"	"04"	59
	"Connecticut"	"09"	"2017"	"2017"	"October"	"10"	"2000 - 2499 grams"	"05"	140
	"Connecticut"	"09"	"2017"	"2017"	"October"	"10"	"2500 - 2999 grams"	"06"	543
	"Connecticut"	"09"	"2017"	"2017"	"October"	"10"	"3000 - 3499 grams"	"07"	1130
	"Connecticut"	"09"	"2017"	"2017"	"October"	"10"	"3500 - 3999 grams"	"08"	791
	"Connecticut"	"09"	"2017"	"2017"	"October"	"10"	"4000 - 4499 grams"	"09"	206
	"Connecticut"	"09"	"2017"	"2017"	"October"	"10"	"4500 - 4999 grams"	"10"	32
	"Connecticut"	"09"	"2017"	"2017"	"November"	"11"	"500 - 999 grams"	"02"	15
	"Connecticut"	"09"	"2017"	"2017"	"November"	"11"	"1000 - 1499 grams"	"03"	27
	"Connecticut"	"09"	"2017"	"2017"	"November"	"11"	"1500 - 1999 grams"	"04"	42
	"Connecticut"	"09"	"2017"	"2017"	"November"	"11"	"2000 - 2499 grams"	"05"	130
	"Connecticut"	"09"	"2017"	"2017"	"November"	"11"	"2500 - 2999 grams"	"06"	504
	"Connecticut"	"09"	"2017"	"2017"	"November"	"11"	"3000 - 3499 grams"	"07"	1115
	"Connecticut"	"09"	"2017"	"2017"	"November"	"11"	"3500 - 3999 grams"	"08"	812
	"Connecticut"	"09"	"2017"	"2017"	"November"	"11"	"4000 - 4499 grams"	"09"	207
	"Connecticut"	"09"	"2017"	"2017"	"November"	"11"	"4500 - 4999 grams"	"10"	37
	"Connecticut"	"09"	"2017"	"2017"	"December"	"12"	"500 - 999 grams"	"02"	10
	"Connecticut"	"09"	"2017"	"2017"	"December"	"12"	"1000 - 1499 grams"	"03"	21
	"Connecticut"	"09"	"2017"	"2017"	"December"	"12"	"1500 - 1999 grams"	"04"	41
	"Connecticut"	"09"	"2017"	"2017"	"December"	"12"	"2000 - 2499 grams"	"05"	135
	"Connecticut"	"09"	"2017"	"2017"	"December"	"12"	"2500 - 2999 grams"	"06"	457
	"Connecticut"	"09"	"2017"	"2017"	"December"	"12"	"3000 - 3499 grams"	"07"	1080
	"Connecticut"	"09"	"2017"	"2017"	"December"	"12"	"3500 - 3999 grams"	"08"	751
	"Connecticut"	"09"	"2017"	"2017"	"December"	"12"	"4000 - 4499 grams"	"09"	182
	"Connecticut"	"09"	"2017"	"2017"	"December"	"12"	"4500 - 4999 grams"	"10"	26
	"Delaware"	"10"	"2017"	"2017"	"January"	"1"	"1500 - 1999 grams"	"04"	22
	"Delaware"	"10"	"2017"	"2017"	"January"	"1"	"2000 - 2499 grams"	"05"	65
	"Delaware"	"10"	"2017"	"2017"	"January"	"1"	"2500 - 2999 grams"	"06"	167
	"Delaware"	"10"	"2017"	"2017"	"January"	"1"	"3000 - 3499 grams"	"07"	316
	"Delaware"	"10"	"2017"	"2017"	"January"	"1"	"3500 - 3999 grams"	"08"	228
	"Delaware"	"10"	"2017"	"2017"	"January"	"1"	"4000 - 4499 grams"	"09"	60
	"Delaware"	"10"	"2017"	"2017"	"February"	"2"	"1500 - 1999 grams"	"04"	14
	"Delaware"	"10"	"2017"	"2017"	"February"	"2"	"2000 - 2499 grams"	"05"	47
	"Delaware"	"10"	"2017"	"2017"	"February"	"2"	"2500 - 2999 grams"	"06"	166
	"Delaware"	"10"	"2017"	"2017"	"February"	"2"	"3000 - 3499 grams"	"07"	288
	"Delaware"	"10"	"2017"	"2017"	"February"	"2"	"3500 - 3999 grams"	"08"	230
	"Delaware"	"10"	"2017"	"2017"	"February"	"2"	"4000 - 4499 grams"	"09"	47
	"Delaware"	"10"	"2017"	"2017"	"March"	"3"	"1500 - 1999 grams"	"04"	12
	"Delaware"	"10"	"2017"	"2017"	"March"	"3"	"2000 - 2499 grams"	"05"	54
	"Delaware"	"10"	"2017"	"2017"	"March"	"3"	"2500 - 2999 grams"	"06"	170
	"Delaware"	"10"	"2017"	"2017"	"March"	"3"	"3000 - 3499 grams"	"07"	346
	"Delaware"	"10"	"2017"	"2017"	"March"	"3"	"3500 - 3999 grams"	"08"	243
	"Delaware"	"10"	"2017"	"2017"	"March"	"3"	"4000 - 4499 grams"	"09"	72
	"Delaware"	"10"	"2017"	"2017"	"March"	"3"	"4500 - 4999 grams"	"10"	11
	"Delaware"	"10"	"2017"	"2017"	"April"	"4"	"2000 - 2499 grams"	"05"	49
	"Delaware"	"10"	"2017"	"2017"	"April"	"4"	"2500 - 2999 grams"	"06"	165
	"Delaware"	"10"	"2017"	"2017"	"April"	"4"	"3000 - 3499 grams"	"07"	329
	"Delaware"	"10"	"2017"	"2017"	"April"	"4"	"3500 - 3999 grams"	"08"	219
	"Delaware"	"10"	"2017"	"2017"	"April"	"4"	"4000 - 4499 grams"	"09"	64
	"Delaware"	"10"	"2017"	"2017"	"May"	"5"	"1000 - 1499 grams"	"03"	11
	"Delaware"	"10"	"2017"	"2017"	"May"	"5"	"1500 - 1999 grams"	"04"	15
	"Delaware"	"10"	"2017"	"2017"	"May"	"5"	"2000 - 2499 grams"	"05"	53
	"Delaware"	"10"	"2017"	"2017"	"May"	"5"	"2500 - 2999 grams"	"06"	156
	"Delaware"	"10"	"2017"	"2017"	"May"	"5"	"3000 - 3499 grams"	"07"	359
	"Delaware"	"10"	"2017"	"2017"	"May"	"5"	"3500 - 3999 grams"	"08"	258
	"Delaware"	"10"	"2017"	"2017"	"May"	"5"	"4000 - 4499 grams"	"09"	70
	"Delaware"	"10"	"2017"	"2017"	"June"	"6"	"1000 - 1499 grams"	"03"	11
	"Delaware"	"10"	"2017"	"2017"	"June"	"6"	"1500 - 1999 grams"	"04"	13
	"Delaware"	"10"	"2017"	"2017"	"June"	"6"	"2000 - 2499 grams"	"05"	63
	"Delaware"	"10"	"2017"	"2017"	"June"	"6"	"2500 - 2999 grams"	"06"	189
	"Delaware"	"10"	"2017"	"2017"	"June"	"6"	"3000 - 3499 grams"	"07"	339
	"Delaware"	"10"	"2017"	"2017"	"June"	"6"	"3500 - 3999 grams"	"08"	254
	"Delaware"	"10"	"2017"	"2017"	"June"	"6"	"4000 - 4499 grams"	"09"	69
	"Delaware"	"10"	"2017"	"2017"	"June"	"6"	"4500 - 4999 grams"	"10"	11
	"Delaware"	"10"	"2017"	"2017"	"July"	"7"	"1500 - 1999 grams"	"04"	14
	"Delaware"	"10"	"2017"	"2017"	"July"	"7"	"2000 - 2499 grams"	"05"	63
	"Delaware"	"10"	"2017"	"2017"	"July"	"7"	"2500 - 2999 grams"	"06"	168
	"Delaware"	"10"	"2017"	"2017"	"July"	"7"	"3000 - 3499 grams"	"07"	332
	"Delaware"	"10"	"2017"	"2017"	"July"	"7"	"3500 - 3999 grams"	"08"	250
	"Delaware"	"10"	"2017"	"2017"	"July"	"7"	"4000 - 4499 grams"	"09"	83
	"Delaware"	"10"	"2017"	"2017"	"July"	"7"	"4500 - 4999 grams"	"10"	11
	"Delaware"	"10"	"2017"	"2017"	"August"	"8"	"1500 - 1999 grams"	"04"	13
	"Delaware"	"10"	"2017"	"2017"	"August"	"8"	"2000 - 2499 grams"	"05"	56
	"Delaware"	"10"	"2017"	"2017"	"August"	"8"	"2500 - 2999 grams"	"06"	174
	"Delaware"	"10"	"2017"	"2017"	"August"	"8"	"3000 - 3499 grams"	"07"	331
	"Delaware"	"10"	"2017"	"2017"	"August"	"8"	"3500 - 3999 grams"	"08"	267
	"Delaware"	"10"	"2017"	"2017"	"August"	"8"	"4000 - 4499 grams"	"09"	85
	"Delaware"	"10"	"2017"	"2017"	"August"	"8"	"4500 - 4999 grams"	"10"	13
	"Delaware"	"10"	"2017"	"2017"	"September"	"9"	"1500 - 1999 grams"	"04"	15
	"Delaware"	"10"	"2017"	"2017"	"September"	"9"	"2000 - 2499 grams"	"05"	56
	"Delaware"	"10"	"2017"	"2017"	"September"	"9"	"2500 - 2999 grams"	"06"	164
	"Delaware"	"10"	"2017"	"2017"	"September"	"9"	"3000 - 3499 grams"	"07"	334
	"Delaware"	"10"	"2017"	"2017"	"September"	"9"	"3500 - 3999 grams"	"08"	272
	"Delaware"	"10"	"2017"	"2017"	"September"	"9"	"4000 - 4499 grams"	"09"	65
	"Delaware"	"10"	"2017"	"2017"	"October"	"10"	"1500 - 1999 grams"	"04"	20
	"Delaware"	"10"	"2017"	"2017"	"October"	"10"	"2000 - 2499 grams"	"05"	47
	"Delaware"	"10"	"2017"	"2017"	"October"	"10"	"2500 - 2999 grams"	"06"	200
	"Delaware"	"10"	"2017"	"2017"	"October"	"10"	"3000 - 3499 grams"	"07"	362
	"Delaware"	"10"	"2017"	"2017"	"October"	"10"	"3500 - 3999 grams"	"08"	248
	"Delaware"	"10"	"2017"	"2017"	"October"	"10"	"4000 - 4499 grams"	"09"	66
	"Delaware"	"10"	"2017"	"2017"	"October"	"10"	"4500 - 4999 grams"	"10"	13
	"Delaware"	"10"	"2017"	"2017"	"November"	"11"	"1000 - 1499 grams"	"03"	12
	"Delaware"	"10"	"2017"	"2017"	"November"	"11"	"1500 - 1999 grams"	"04"	11
	"Delaware"	"10"	"2017"	"2017"	"November"	"11"	"2000 - 2499 grams"	"05"	57
	"Delaware"	"10"	"2017"	"2017"	"November"	"11"	"2500 - 2999 grams"	"06"	153
	"Delaware"	"10"	"2017"	"2017"	"November"	"11"	"3000 - 3499 grams"	"07"	324
	"Delaware"	"10"	"2017"	"2017"	"November"	"11"	"3500 - 3999 grams"	"08"	197
	"Delaware"	"10"	"2017"	"2017"	"November"	"11"	"4000 - 4499 grams"	"09"	67
	"Delaware"	"10"	"2017"	"2017"	"December"	"12"	"2000 - 2499 grams"	"05"	40
	"Delaware"	"10"	"2017"	"2017"	"December"	"12"	"2500 - 2999 grams"	"06"	177
	"Delaware"	"10"	"2017"	"2017"	"December"	"12"	"3000 - 3499 grams"	"07"	349
	"Delaware"	"10"	"2017"	"2017"	"December"	"12"	"3500 - 3999 grams"	"08"	219
	"Delaware"	"10"	"2017"	"2017"	"December"	"12"	"4000 - 4499 grams"	"09"	65
	"District of Columbia"	"11"	"2017"	"2017"	"January"	"1"	"1500 - 1999 grams"	"04"	21
	"District of Columbia"	"11"	"2017"	"2017"	"January"	"1"	"2000 - 2499 grams"	"05"	45
	"District of Columbia"	"11"	"2017"	"2017"	"January"	"1"	"2500 - 2999 grams"	"06"	178
	"District of Columbia"	"11"	"2017"	"2017"	"January"	"1"	"3000 - 3499 grams"	"07"	279
	"District of Columbia"	"11"	"2017"	"2017"	"January"	"1"	"3500 - 3999 grams"	"08"	176
	"District of Columbia"	"11"	"2017"	"2017"	"January"	"1"	"4000 - 4499 grams"	"09"	52
	"District of Columbia"	"11"	"2017"	"2017"	"February"	"2"	"1500 - 1999 grams"	"04"	25
	"District of Columbia"	"11"	"2017"	"2017"	"February"	"2"	"2000 - 2499 grams"	"05"	45
	"District of Columbia"	"11"	"2017"	"2017"	"February"	"2"	"2500 - 2999 grams"	"06"	168
	"District of Columbia"	"11"	"2017"	"2017"	"February"	"2"	"3000 - 3499 grams"	"07"	245
	"District of Columbia"	"11"	"2017"	"2017"	"February"	"2"	"3500 - 3999 grams"	"08"	165
	"District of Columbia"	"11"	"2017"	"2017"	"February"	"2"	"4000 - 4499 grams"	"09"	49
	"District of Columbia"	"11"	"2017"	"2017"	"March"	"3"	"1000 - 1499 grams"	"03"	12
	"District of Columbia"	"11"	"2017"	"2017"	"March"	"3"	"1500 - 1999 grams"	"04"	13
	"District of Columbia"	"11"	"2017"	"2017"	"March"	"3"	"2000 - 2499 grams"	"05"	50
	"District of Columbia"	"11"	"2017"	"2017"	"March"	"3"	"2500 - 2999 grams"	"06"	151
	"District of Columbia"	"11"	"2017"	"2017"	"March"	"3"	"3000 - 3499 grams"	"07"	289
	"District of Columbia"	"11"	"2017"	"2017"	"March"	"3"	"3500 - 3999 grams"	"08"	204
	"District of Columbia"	"11"	"2017"	"2017"	"March"	"3"	"4000 - 4499 grams"	"09"	44
	"District of Columbia"	"11"	"2017"	"2017"	"April"	"4"	"500 - 999 grams"	"02"	15
	"District of Columbia"	"11"	"2017"	"2017"	"April"	"4"	"1500 - 1999 grams"	"04"	19
	"District of Columbia"	"11"	"2017"	"2017"	"April"	"4"	"2000 - 2499 grams"	"05"	35
	"District of Columbia"	"11"	"2017"	"2017"	"April"	"4"	"2500 - 2999 grams"	"06"	123
	"District of Columbia"	"11"	"2017"	"2017"	"April"	"4"	"3000 - 3499 grams"	"07"	291
	"District of Columbia"	"11"	"2017"	"2017"	"April"	"4"	"3500 - 3999 grams"	"08"	202
	"District of Columbia"	"11"	"2017"	"2017"	"April"	"4"	"4000 - 4499 grams"	"09"	48
	"District of Columbia"	"11"	"2017"	"2017"	"May"	"5"	"500 - 999 grams"	"02"	10
	"District of Columbia"	"11"	"2017"	"2017"	"May"	"5"	"1000 - 1499 grams"	"03"	10
	"District of Columbia"	"11"	"2017"	"2017"	"May"	"5"	"1500 - 1999 grams"	"04"	15
	"District of Columbia"	"11"	"2017"	"2017"	"May"	"5"	"2000 - 2499 grams"	"05"	52
	"District of Columbia"	"11"	"2017"	"2017"	"May"	"5"	"2500 - 2999 grams"	"06"	169
	"District of Columbia"	"11"	"2017"	"2017"	"May"	"5"	"3000 - 3499 grams"	"07"	295
	"District of Columbia"	"11"	"2017"	"2017"	"May"	"5"	"3500 - 3999 grams"	"08"	188
	"District of Columbia"	"11"	"2017"	"2017"	"May"	"5"	"4000 - 4499 grams"	"09"	57
	"District of Columbia"	"11"	"2017"	"2017"	"June"	"6"	"1500 - 1999 grams"	"04"	23
	"District of Columbia"	"11"	"2017"	"2017"	"June"	"6"	"2000 - 2499 grams"	"05"	54
	"District of Columbia"	"11"	"2017"	"2017"	"June"	"6"	"2500 - 2999 grams"	"06"	172
	"District of Columbia"	"11"	"2017"	"2017"	"June"	"6"	"3000 - 3499 grams"	"07"	325
	"District of Columbia"	"11"	"2017"	"2017"	"June"	"6"	"3500 - 3999 grams"	"08"	197
	"District of Columbia"	"11"	"2017"	"2017"	"June"	"6"	"4000 - 4499 grams"	"09"	48
	"District of Columbia"	"11"	"2017"	"2017"	"June"	"6"	"4500 - 4999 grams"	"10"	10
	"District of Columbia"	"11"	"2017"	"2017"	"July"	"7"	"1000 - 1499 grams"	"03"	12
	"District of Columbia"	"11"	"2017"	"2017"	"July"	"7"	"1500 - 1999 grams"	"04"	22
	"District of Columbia"	"11"	"2017"	"2017"	"July"	"7"	"2000 - 2499 grams"	"05"	51
	"District of Columbia"	"11"	"2017"	"2017"	"July"	"7"	"2500 - 2999 grams"	"06"	175
	"District of Columbia"	"11"	"2017"	"2017"	"July"	"7"	"3000 - 3499 grams"	"07"	347
	"District of Columbia"	"11"	"2017"	"2017"	"July"	"7"	"3500 - 3999 grams"	"08"	222
	"District of Columbia"	"11"	"2017"	"2017"	"July"	"7"	"4000 - 4499 grams"	"09"	54
	"District of Columbia"	"11"	"2017"	"2017"	"August"	"8"	"1500 - 1999 grams"	"04"	14
	"District of Columbia"	"11"	"2017"	"2017"	"August"	"8"	"2000 - 2499 grams"	"05"	51
	"District of Columbia"	"11"	"2017"	"2017"	"August"	"8"	"2500 - 2999 grams"	"06"	173
	"District of Columbia"	"11"	"2017"	"2017"	"August"	"8"	"3000 - 3499 grams"	"07"	334
	"District of Columbia"	"11"	"2017"	"2017"	"August"	"8"	"3500 - 3999 grams"	"08"	207
	"District of Columbia"	"11"	"2017"	"2017"	"August"	"8"	"4000 - 4499 grams"	"09"	48
	"District of Columbia"	"11"	"2017"	"2017"	"September"	"9"	"1000 - 1499 grams"	"03"	10
	"District of Columbia"	"11"	"2017"	"2017"	"September"	"9"	"1500 - 1999 grams"	"04"	20
	"District of Columbia"	"11"	"2017"	"2017"	"September"	"9"	"2000 - 2499 grams"	"05"	47
	"District of Columbia"	"11"	"2017"	"2017"	"September"	"9"	"2500 - 2999 grams"	"06"	143
	"District of Columbia"	"11"	"2017"	"2017"	"September"	"9"	"3000 - 3499 grams"	"07"	319
	"District of Columbia"	"11"	"2017"	"2017"	"September"	"9"	"3500 - 3999 grams"	"08"	206
	"District of Columbia"	"11"	"2017"	"2017"	"September"	"9"	"4000 - 4499 grams"	"09"	52
	"District of Columbia"	"11"	"2017"	"2017"	"October"	"10"	"500 - 999 grams"	"02"	11
	"District of Columbia"	"11"	"2017"	"2017"	"October"	"10"	"1500 - 1999 grams"	"04"	18
	"District of Columbia"	"11"	"2017"	"2017"	"October"	"10"	"2000 - 2499 grams"	"05"	47
	"District of Columbia"	"11"	"2017"	"2017"	"October"	"10"	"2500 - 2999 grams"	"06"	169
	"District of Columbia"	"11"	"2017"	"2017"	"October"	"10"	"3000 - 3499 grams"	"07"	290
	"District of Columbia"	"11"	"2017"	"2017"	"October"	"10"	"3500 - 3999 grams"	"08"	200
	"District of Columbia"	"11"	"2017"	"2017"	"October"	"10"	"4000 - 4499 grams"	"09"	49
	"District of Columbia"	"11"	"2017"	"2017"	"November"	"11"	"1000 - 1499 grams"	"03"	11
	"District of Columbia"	"11"	"2017"	"2017"	"November"	"11"	"1500 - 1999 grams"	"04"	18
	"District of Columbia"	"11"	"2017"	"2017"	"November"	"11"	"2000 - 2499 grams"	"05"	45
	"District of Columbia"	"11"	"2017"	"2017"	"November"	"11"	"2500 - 2999 grams"	"06"	158
	"District of Columbia"	"11"	"2017"	"2017"	"November"	"11"	"3000 - 3499 grams"	"07"	283
	"District of Columbia"	"11"	"2017"	"2017"	"November"	"11"	"3500 - 3999 grams"	"08"	199
	"District of Columbia"	"11"	"2017"	"2017"	"November"	"11"	"4000 - 4499 grams"	"09"	48
	"District of Columbia"	"11"	"2017"	"2017"	"December"	"12"	"1500 - 1999 grams"	"04"	20
	"District of Columbia"	"11"	"2017"	"2017"	"December"	"12"	"2000 - 2499 grams"	"05"	45
	"District of Columbia"	"11"	"2017"	"2017"	"December"	"12"	"2500 - 2999 grams"	"06"	164
	"District of Columbia"	"11"	"2017"	"2017"	"December"	"12"	"3000 - 3499 grams"	"07"	274
	"District of Columbia"	"11"	"2017"	"2017"	"December"	"12"	"3500 - 3999 grams"	"08"	200
	"District of Columbia"	"11"	"2017"	"2017"	"December"	"12"	"4000 - 4499 grams"	"09"	44
	"Florida"	"12"	"2017"	"2017"	"January"	"1"	"499 grams or less"	"01"	25
	"Florida"	"12"	"2017"	"2017"	"January"	"1"	"500 - 999 grams"	"02"	87
	"Florida"	"12"	"2017"	"2017"	"January"	"1"	"1000 - 1499 grams"	"03"	130
	"Florida"	"12"	"2017"	"2017"	"January"	"1"	"1500 - 1999 grams"	"04"	348
	"Florida"	"12"	"2017"	"2017"	"January"	"1"	"2000 - 2499 grams"	"05"	1011
	"Florida"	"12"	"2017"	"2017"	"January"	"1"	"2500 - 2999 grams"	"06"	3738
	"Florida"	"12"	"2017"	"2017"	"January"	"1"	"3000 - 3499 grams"	"07"	7420
	"Florida"	"12"	"2017"	"2017"	"January"	"1"	"3500 - 3999 grams"	"08"	4577
	"Florida"	"12"	"2017"	"2017"	"January"	"1"	"4000 - 4499 grams"	"09"	1059
	"Florida"	"12"	"2017"	"2017"	"January"	"1"	"4500 - 4999 grams"	"10"	156
	"Florida"	"12"	"2017"	"2017"	"January"	"1"	"5000 - 8165 grams"	"11"	18
	"Florida"	"12"	"2017"	"2017"	"February"	"2"	"499 grams or less"	"01"	29
	"Florida"	"12"	"2017"	"2017"	"February"	"2"	"500 - 999 grams"	"02"	97
	"Florida"	"12"	"2017"	"2017"	"February"	"2"	"1000 - 1499 grams"	"03"	140
	"Florida"	"12"	"2017"	"2017"	"February"	"2"	"1500 - 1999 grams"	"04"	290
	"Florida"	"12"	"2017"	"2017"	"February"	"2"	"2000 - 2499 grams"	"05"	900
	"Florida"	"12"	"2017"	"2017"	"February"	"2"	"2500 - 2999 grams"	"06"	3370
	"Florida"	"12"	"2017"	"2017"	"February"	"2"	"3000 - 3499 grams"	"07"	6793
	"Florida"	"12"	"2017"	"2017"	"February"	"2"	"3500 - 3999 grams"	"08"	4268
	"Florida"	"12"	"2017"	"2017"	"February"	"2"	"4000 - 4499 grams"	"09"	991
	"Florida"	"12"	"2017"	"2017"	"February"	"2"	"4500 - 4999 grams"	"10"	128
	"Florida"	"12"	"2017"	"2017"	"February"	"2"	"5000 - 8165 grams"	"11"	13
	"Florida"	"12"	"2017"	"2017"	"March"	"3"	"499 grams or less"	"01"	24
	"Florida"	"12"	"2017"	"2017"	"March"	"3"	"500 - 999 grams"	"02"	104
	"Florida"	"12"	"2017"	"2017"	"March"	"3"	"1000 - 1499 grams"	"03"	150
	"Florida"	"12"	"2017"	"2017"	"March"	"3"	"1500 - 1999 grams"	"04"	318
	"Florida"	"12"	"2017"	"2017"	"March"	"3"	"2000 - 2499 grams"	"05"	1015
	"Florida"	"12"	"2017"	"2017"	"March"	"3"	"2500 - 2999 grams"	"06"	3736
	"Florida"	"12"	"2017"	"2017"	"March"	"3"	"3000 - 3499 grams"	"07"	7209
	"Florida"	"12"	"2017"	"2017"	"March"	"3"	"3500 - 3999 grams"	"08"	4528
	"Florida"	"12"	"2017"	"2017"	"March"	"3"	"4000 - 4499 grams"	"09"	1060
	"Florida"	"12"	"2017"	"2017"	"March"	"3"	"4500 - 4999 grams"	"10"	137
	"Florida"	"12"	"2017"	"2017"	"March"	"3"	"5000 - 8165 grams"	"11"	17
	"Florida"	"12"	"2017"	"2017"	"April"	"4"	"499 grams or less"	"01"	33
	"Florida"	"12"	"2017"	"2017"	"April"	"4"	"500 - 999 grams"	"02"	98
	"Florida"	"12"	"2017"	"2017"	"April"	"4"	"1000 - 1499 grams"	"03"	145
	"Florida"	"12"	"2017"	"2017"	"April"	"4"	"1500 - 1999 grams"	"04"	278
	"Florida"	"12"	"2017"	"2017"	"April"	"4"	"2000 - 2499 grams"	"05"	911
	"Florida"	"12"	"2017"	"2017"	"April"	"4"	"2500 - 2999 grams"	"06"	3289
	"Florida"	"12"	"2017"	"2017"	"April"	"4"	"3000 - 3499 grams"	"07"	6594
	"Florida"	"12"	"2017"	"2017"	"April"	"4"	"3500 - 3999 grams"	"08"	4369
	"Florida"	"12"	"2017"	"2017"	"April"	"4"	"4000 - 4499 grams"	"09"	970
	"Florida"	"12"	"2017"	"2017"	"April"	"4"	"4500 - 4999 grams"	"10"	125
	"Florida"	"12"	"2017"	"2017"	"April"	"4"	"5000 - 8165 grams"	"11"	19
	"Florida"	"12"	"2017"	"2017"	"May"	"5"	"499 grams or less"	"01"	24
	"Florida"	"12"	"2017"	"2017"	"May"	"5"	"500 - 999 grams"	"02"	93
	"Florida"	"12"	"2017"	"2017"	"May"	"5"	"1000 - 1499 grams"	"03"	157
	"Florida"	"12"	"2017"	"2017"	"May"	"5"	"1500 - 1999 grams"	"04"	320
	"Florida"	"12"	"2017"	"2017"	"May"	"5"	"2000 - 2499 grams"	"05"	974
	"Florida"	"12"	"2017"	"2017"	"May"	"5"	"2500 - 2999 grams"	"06"	3480
	"Florida"	"12"	"2017"	"2017"	"May"	"5"	"3000 - 3499 grams"	"07"	6969
	"Florida"	"12"	"2017"	"2017"	"May"	"5"	"3500 - 3999 grams"	"08"	4467
	"Florida"	"12"	"2017"	"2017"	"May"	"5"	"4000 - 4499 grams"	"09"	1053
	"Florida"	"12"	"2017"	"2017"	"May"	"5"	"4500 - 4999 grams"	"10"	148
	"Florida"	"12"	"2017"	"2017"	"May"	"5"	"5000 - 8165 grams"	"11"	19
	"Florida"	"12"	"2017"	"2017"	"May"	"5"	"Unknown or Not Stated"	"12"	13
	"Florida"	"12"	"2017"	"2017"	"June"	"6"	"499 grams or less"	"01"	35
	"Florida"	"12"	"2017"	"2017"	"June"	"6"	"500 - 999 grams"	"02"	134
	"Florida"	"12"	"2017"	"2017"	"June"	"6"	"1000 - 1499 grams"	"03"	166
	"Florida"	"12"	"2017"	"2017"	"June"	"6"	"1500 - 1999 grams"	"04"	308
	"Florida"	"12"	"2017"	"2017"	"June"	"6"	"2000 - 2499 grams"	"05"	1013
	"Florida"	"12"	"2017"	"2017"	"June"	"6"	"2500 - 2999 grams"	"06"	3551
	"Florida"	"12"	"2017"	"2017"	"June"	"6"	"3000 - 3499 grams"	"07"	7027
	"Florida"	"12"	"2017"	"2017"	"June"	"6"	"3500 - 3999 grams"	"08"	4442
	"Florida"	"12"	"2017"	"2017"	"June"	"6"	"4000 - 4499 grams"	"09"	1100
